# Incidents,Incident Reported Month,Incident Reported Quarter,Incident Reported Year,Neighbourhood Description (Occurrence),UCR Violation Type Group (Incident)
1,2,Q1,2013,DAVIES INDUSTRIAL EAST,Theft From Vehicle
1,3,Q1,2013,DAVIES INDUSTRIAL EAST,Theft From Vehicle
3,4,Q2,2013,DAVIES INDUSTRIAL EAST,Theft From Vehicle
1,6,Q2,2013,DAVIES INDUSTRIAL EAST,Theft From Vehicle
1,7,Q3,2013,DAVIES INDUSTRIAL EAST,Theft From Vehicle
3,9,Q3,2013,DAVIES INDUSTRIAL EAST,Theft From Vehicle
1,10,Q4,2013,DAVIES INDUSTRIAL EAST,Theft From Vehicle
1,12,Q4,2013,DAVIES INDUSTRIAL EAST,Theft From Vehicle
3,2,Q1,2013,DAVIES INDUSTRIAL EAST,Theft Of Vehicle
1,5,Q2,2013,DAVIES INDUSTRIAL EAST,Theft Of Vehicle
1,7,Q3,2013,DAVIES INDUSTRIAL EAST,Theft Of Vehicle
2,10,Q4,2013,DAVIES INDUSTRIAL EAST,Theft Of Vehicle
1,11,Q4,2013,DAVIES INDUSTRIAL EAST,Theft Of Vehicle
1,1,Q1,2013,DAVIES INDUSTRIAL EAST,Theft Over $5000
1,2,Q1,2013,DAVIES INDUSTRIAL EAST,Theft Over $5000
1,7,Q3,2013,DAVIES INDUSTRIAL EAST,Theft Over $5000
1,8,Q3,2013,DAVIES INDUSTRIAL EAST,Theft Over $5000
1,1,Q1,2013,DAVIES INDUSTRIAL WEST,Assault
1,2,Q1,2013,DAVIES INDUSTRIAL WEST,Assault
1,7,Q3,2013,DAVIES INDUSTRIAL WEST,Assault
2,11,Q4,2013,DAVIES INDUSTRIAL WEST,Assault
1,2,Q1,2013,DAVIES INDUSTRIAL WEST,Break and Enter
1,5,Q2,2013,DAVIES INDUSTRIAL WEST,Break and Enter
1,7,Q3,2013,DAVIES INDUSTRIAL WEST,Break and Enter
1,10,Q4,2013,DAVIES INDUSTRIAL WEST,Break and Enter
2,12,Q4,2013,DAVIES INDUSTRIAL WEST,Break and Enter
1,9,Q3,2013,DAVIES INDUSTRIAL WEST,Robbery
1,10,Q4,2013,DAVIES INDUSTRIAL WEST,Sexual Assaults
1,12,Q4,2013,DAVIES INDUSTRIAL WEST,Sexual Assaults
4,1,Q1,2013,DAVIES INDUSTRIAL WEST,Theft From Vehicle
2,2,Q1,2013,DAVIES INDUSTRIAL WEST,Theft From Vehicle
2,3,Q1,2013,DAVIES INDUSTRIAL WEST,Theft From Vehicle
1,4,Q2,2013,DAVIES INDUSTRIAL WEST,Theft From Vehicle
1,5,Q2,2013,DAVIES INDUSTRIAL WEST,Theft From Vehicle
2,6,Q2,2013,DAVIES INDUSTRIAL WEST,Theft From Vehicle
2,7,Q3,2013,DAVIES INDUSTRIAL WEST,Theft From Vehicle
2,9,Q3,2013,DAVIES INDUSTRIAL WEST,Theft From Vehicle
1,10,Q4,2013,DAVIES INDUSTRIAL WEST,Theft From Vehicle
2,11,Q4,2013,DAVIES INDUSTRIAL WEST,Theft From Vehicle
3,12,Q4,2013,DAVIES INDUSTRIAL WEST,Theft From Vehicle
2,3,Q1,2013,DAVIES INDUSTRIAL WEST,Theft Of Vehicle
1,4,Q2,2013,DAVIES INDUSTRIAL WEST,Theft Of Vehicle
2,7,Q3,2013,DAVIES INDUSTRIAL WEST,Theft Of Vehicle
2,9,Q3,2013,DAVIES INDUSTRIAL WEST,Theft Of Vehicle
2,10,Q4,2013,DAVIES INDUSTRIAL WEST,Theft Of Vehicle
2,11,Q4,2013,DAVIES INDUSTRIAL WEST,Theft Of Vehicle
1,10,Q4,2013,DAVIES INDUSTRIAL WEST,Theft Over $5000
1,8,Q3,2013,DECHENE,Assault
1,4,Q2,2013,DECHENE,Break and Enter
1,8,Q3,2013,DECHENE,Break and Enter
1,9,Q3,2013,DECHENE,Break and Enter
3,8,Q3,2013,DECHENE,Theft From Vehicle
4,9,Q3,2013,DECHENE,Theft From Vehicle
1,10,Q4,2013,DECHENE,Theft From Vehicle
1,12,Q4,2013,DECHENE,Theft From Vehicle
2,8,Q3,2013,DECHENE,Theft Of Vehicle
1,10,Q4,2013,DECHENE,Theft Of Vehicle
4,1,Q1,2013,DELTON,Assault
4,3,Q1,2013,DELTON,Assault
1,4,Q2,2013,DELTON,Assault
2,5,Q2,2013,DELTON,Assault
1,6,Q2,2013,DELTON,Assault
2,8,Q3,2013,DELTON,Assault
2,9,Q3,2013,DELTON,Assault
1,10,Q4,2013,DELTON,Assault
2,11,Q4,2013,DELTON,Assault
1,1,Q1,2013,DELTON,Break and Enter
2,2,Q1,2013,DELTON,Break and Enter
2,3,Q1,2013,DELTON,Break and Enter
1,4,Q2,2013,DELTON,Break and Enter
2,5,Q2,2013,DELTON,Break and Enter
1,6,Q2,2013,DELTON,Break and Enter
1,7,Q3,2013,DELTON,Break and Enter
2,8,Q3,2013,DELTON,Break and Enter
1,9,Q3,2013,DELTON,Break and Enter
2,10,Q4,2013,DELTON,Break and Enter
6,11,Q4,2013,DELTON,Break and Enter
1,12,Q4,2013,DELTON,Break and Enter
1,6,Q2,2013,DELTON,Robbery
1,7,Q3,2013,DELTON,Robbery
1,8,Q3,2013,DELTON,Robbery
2,2,Q1,2013,DELTON,Sexual Assaults
1,3,Q1,2013,DELTON,Sexual Assaults
1,10,Q4,2013,DELTON,Sexual Assaults
2,1,Q1,2013,DELTON,Theft From Vehicle
1,3,Q1,2013,DELTON,Theft From Vehicle
1,4,Q2,2013,DELTON,Theft From Vehicle
5,5,Q2,2013,DELTON,Theft From Vehicle
7,6,Q2,2013,DELTON,Theft From Vehicle
3,7,Q3,2013,DELTON,Theft From Vehicle
4,8,Q3,2013,DELTON,Theft From Vehicle
3,9,Q3,2013,DELTON,Theft From Vehicle
7,10,Q4,2013,DELTON,Theft From Vehicle
4,11,Q4,2013,DELTON,Theft From Vehicle
1,12,Q4,2013,DELTON,Theft From Vehicle
2,2,Q1,2013,DELTON,Theft Of Vehicle
1,3,Q1,2013,DELTON,Theft Of Vehicle
1,4,Q2,2013,DELTON,Theft Of Vehicle
1,5,Q2,2013,DELTON,Theft Of Vehicle
4,6,Q2,2013,DELTON,Theft Of Vehicle
1,7,Q3,2013,DELTON,Theft Of Vehicle
3,8,Q3,2013,DELTON,Theft Of Vehicle
4,9,Q3,2013,DELTON,Theft Of Vehicle
4,11,Q4,2013,DELTON,Theft Of Vehicle
1,8,Q3,2013,DELTON,Theft Over $5000
1,11,Q4,2013,DELTON,Theft Over $5000
2,3,Q1,2013,DELWOOD,Assault
3,7,Q3,2013,DELWOOD,Assault
2,10,Q4,2013,DELWOOD,Assault
1,11,Q4,2013,DELWOOD,Assault
2,12,Q4,2013,DELWOOD,Assault
1,1,Q1,2013,DELWOOD,Break and Enter
1,2,Q1,2013,DELWOOD,Break and Enter
2,3,Q1,2013,DELWOOD,Break and Enter
3,4,Q2,2013,DELWOOD,Break and Enter
3,5,Q2,2013,DELWOOD,Break and Enter
2,6,Q2,2013,DELWOOD,Break and Enter
1,8,Q3,2013,DELWOOD,Break and Enter
2,9,Q3,2013,DELWOOD,Break and Enter
2,11,Q4,2013,DELWOOD,Break and Enter
2,12,Q4,2013,DELWOOD,Break and Enter
1,1,Q1,2013,DELWOOD,Robbery
1,5,Q2,2013,DELWOOD,Robbery
1,8,Q3,2013,DELWOOD,Robbery
1,9,Q3,2013,DELWOOD,Robbery
1,12,Q4,2013,DELWOOD,Robbery
1,3,Q1,2013,DELWOOD,Sexual Assaults
1,7,Q3,2013,DELWOOD,Sexual Assaults
3,1,Q1,2013,DELWOOD,Theft From Vehicle
1,2,Q1,2013,DELWOOD,Theft From Vehicle
2,4,Q2,2013,DELWOOD,Theft From Vehicle
3,5,Q2,2013,DELWOOD,Theft From Vehicle
2,7,Q3,2013,DELWOOD,Theft From Vehicle
3,8,Q3,2013,DELWOOD,Theft From Vehicle
12,9,Q3,2013,DELWOOD,Theft From Vehicle
2,10,Q4,2013,DELWOOD,Theft From Vehicle
2,11,Q4,2013,DELWOOD,Theft From Vehicle
3,12,Q4,2013,DELWOOD,Theft From Vehicle
3,1,Q1,2013,DELWOOD,Theft Of Vehicle
3,3,Q1,2013,DELWOOD,Theft Of Vehicle
2,5,Q2,2013,DELWOOD,Theft Of Vehicle
1,6,Q2,2013,DELWOOD,Theft Of Vehicle
4,7,Q3,2013,DELWOOD,Theft Of Vehicle
4,8,Q3,2013,DELWOOD,Theft Of Vehicle
2,9,Q3,2013,DELWOOD,Theft Of Vehicle
1,10,Q4,2013,DELWOOD,Theft Of Vehicle
1,11,Q4,2013,DELWOOD,Theft Of Vehicle
1,8,Q3,2013,DELWOOD,Theft Over $5000
1,1,Q1,2013,DOMINION INDUSTRIAL,Assault
1,8,Q3,2013,DOMINION INDUSTRIAL,Assault
2,2,Q1,2013,DOMINION INDUSTRIAL,Break and Enter
2,3,Q1,2013,DOMINION INDUSTRIAL,Break and Enter
2,4,Q2,2013,DOMINION INDUSTRIAL,Break and Enter
1,5,Q2,2013,DOMINION INDUSTRIAL,Break and Enter
1,7,Q3,2013,DOMINION INDUSTRIAL,Break and Enter
2,9,Q3,2013,DOMINION INDUSTRIAL,Break and Enter
6,10,Q4,2013,DOMINION INDUSTRIAL,Break and Enter
2,11,Q4,2013,DOMINION INDUSTRIAL,Break and Enter
2,12,Q4,2013,DOMINION INDUSTRIAL,Break and Enter
2,3,Q1,2013,DOMINION INDUSTRIAL,Theft From Vehicle
1,7,Q3,2013,DOMINION INDUSTRIAL,Theft From Vehicle
1,8,Q3,2013,DOMINION INDUSTRIAL,Theft From Vehicle
2,9,Q3,2013,DOMINION INDUSTRIAL,Theft From Vehicle
2,10,Q4,2013,DOMINION INDUSTRIAL,Theft From Vehicle
2,11,Q4,2013,DOMINION INDUSTRIAL,Theft From Vehicle
1,12,Q4,2013,DOMINION INDUSTRIAL,Theft From Vehicle
1,2,Q1,2013,DOMINION INDUSTRIAL,Theft Of Vehicle
3,3,Q1,2013,DOMINION INDUSTRIAL,Theft Of Vehicle
1,5,Q2,2013,DOMINION INDUSTRIAL,Theft Of Vehicle
3,7,Q3,2013,DOMINION INDUSTRIAL,Theft Of Vehicle
1,8,Q3,2013,DOMINION INDUSTRIAL,Theft Of Vehicle
3,10,Q4,2013,DOMINION INDUSTRIAL,Theft Of Vehicle
2,9,Q3,2013,DOMINION INDUSTRIAL,Theft Over $5000
1,4,Q2,2013,DONSDALE,Break and Enter
1,3,Q1,2013,DONSDALE,Theft From Vehicle
3,5,Q2,2013,DONSDALE,Theft From Vehicle
1,6,Q2,2013,DOVERCOURT,Assault
2,8,Q3,2013,DOVERCOURT,Assault
1,9,Q3,2013,DOVERCOURT,Assault
1,11,Q4,2013,DOVERCOURT,Assault
2,3,Q1,2013,DOVERCOURT,Break and Enter
2,5,Q2,2013,DOVERCOURT,Break and Enter
1,7,Q3,2013,DOVERCOURT,Break and Enter
3,8,Q3,2013,DOVERCOURT,Break and Enter
7,9,Q3,2013,DOVERCOURT,Break and Enter
3,10,Q4,2013,DOVERCOURT,Break and Enter
1,7,Q3,2013,DOVERCOURT,Robbery
1,11,Q4,2013,DOVERCOURT,Robbery
1,1,Q1,2013,DOVERCOURT,Theft From Vehicle
2,2,Q1,2013,DOVERCOURT,Theft From Vehicle
1,3,Q1,2013,DOVERCOURT,Theft From Vehicle
1,5,Q2,2013,DOVERCOURT,Theft From Vehicle
1,6,Q2,2013,DOVERCOURT,Theft From Vehicle
1,7,Q3,2013,DOVERCOURT,Theft From Vehicle
3,8,Q3,2013,DOVERCOURT,Theft From Vehicle
4,9,Q3,2013,DOVERCOURT,Theft From Vehicle
2,10,Q4,2013,DOVERCOURT,Theft From Vehicle
3,12,Q4,2013,DOVERCOURT,Theft From Vehicle
2,1,Q1,2013,DOVERCOURT,Theft Of Vehicle
1,4,Q2,2013,DOVERCOURT,Theft Of Vehicle
1,5,Q2,2013,DOVERCOURT,Theft Of Vehicle
1,6,Q2,2013,DOVERCOURT,Theft Of Vehicle
1,7,Q3,2013,DOVERCOURT,Theft Of Vehicle
2,8,Q3,2013,DOVERCOURT,Theft Of Vehicle
1,9,Q3,2013,DOVERCOURT,Theft Of Vehicle
1,11,Q4,2013,DOVERCOURT,Theft Of Vehicle
33,1,Q1,2013,DOWNTOWN,Assault
18,2,Q1,2013,DOWNTOWN,Assault
28,3,Q1,2013,DOWNTOWN,Assault
26,4,Q2,2013,DOWNTOWN,Assault
24,5,Q2,2013,DOWNTOWN,Assault
25,6,Q2,2013,DOWNTOWN,Assault
28,7,Q3,2013,DOWNTOWN,Assault
29,8,Q3,2013,DOWNTOWN,Assault
15,9,Q3,2013,DOWNTOWN,Assault
30,10,Q4,2013,DOWNTOWN,Assault
32,11,Q4,2013,DOWNTOWN,Assault
22,12,Q4,2013,DOWNTOWN,Assault
1,1,Q1,2013,DOWNTOWN,Break and Enter
3,2,Q1,2013,DOWNTOWN,Break and Enter
5,3,Q1,2013,DOWNTOWN,Break and Enter
5,4,Q2,2013,DOWNTOWN,Break and Enter
2,5,Q2,2013,DOWNTOWN,Break and Enter
5,6,Q2,2013,DOWNTOWN,Break and Enter
4,7,Q3,2013,DOWNTOWN,Break and Enter
6,8,Q3,2013,DOWNTOWN,Break and Enter
3,9,Q3,2013,DOWNTOWN,Break and Enter
3,10,Q4,2013,DOWNTOWN,Break and Enter
12,11,Q4,2013,DOWNTOWN,Break and Enter
16,12,Q4,2013,DOWNTOWN,Break and Enter
5,1,Q1,2013,DOWNTOWN,Robbery
6,2,Q1,2013,DOWNTOWN,Robbery
4,3,Q1,2013,DOWNTOWN,Robbery
2,4,Q2,2013,DOWNTOWN,Robbery
7,5,Q2,2013,DOWNTOWN,Robbery
7,6,Q2,2013,DOWNTOWN,Robbery
2,7,Q3,2013,DOWNTOWN,Robbery
3,8,Q3,2013,DOWNTOWN,Robbery
7,9,Q3,2013,DOWNTOWN,Robbery
8,10,Q4,2013,DOWNTOWN,Robbery
6,11,Q4,2013,DOWNTOWN,Robbery
7,12,Q4,2013,DOWNTOWN,Robbery
1,1,Q1,2013,DOWNTOWN,Sexual Assaults
3,2,Q1,2013,DOWNTOWN,Sexual Assaults
3,3,Q1,2013,DOWNTOWN,Sexual Assaults
2,4,Q2,2013,DOWNTOWN,Sexual Assaults
1,5,Q2,2013,DOWNTOWN,Sexual Assaults
5,6,Q2,2013,DOWNTOWN,Sexual Assaults
3,7,Q3,2013,DOWNTOWN,Sexual Assaults
2,8,Q3,2013,DOWNTOWN,Sexual Assaults
1,9,Q3,2013,DOWNTOWN,Sexual Assaults
4,10,Q4,2013,DOWNTOWN,Sexual Assaults
2,11,Q4,2013,DOWNTOWN,Sexual Assaults
5,12,Q4,2013,DOWNTOWN,Sexual Assaults
5,1,Q1,2013,DOWNTOWN,Theft From Vehicle
13,2,Q1,2013,DOWNTOWN,Theft From Vehicle
11,3,Q1,2013,DOWNTOWN,Theft From Vehicle
18,4,Q2,2013,DOWNTOWN,Theft From Vehicle
12,5,Q2,2013,DOWNTOWN,Theft From Vehicle
15,6,Q2,2013,DOWNTOWN,Theft From Vehicle
20,7,Q3,2013,DOWNTOWN,Theft From Vehicle
24,8,Q3,2013,DOWNTOWN,Theft From Vehicle
25,9,Q3,2013,DOWNTOWN,Theft From Vehicle
20,10,Q4,2013,DOWNTOWN,Theft From Vehicle
20,11,Q4,2013,DOWNTOWN,Theft From Vehicle
13,12,Q4,2013,DOWNTOWN,Theft From Vehicle
10,1,Q1,2013,DOWNTOWN,Theft Of Vehicle
6,2,Q1,2013,DOWNTOWN,Theft Of Vehicle
7,3,Q1,2013,DOWNTOWN,Theft Of Vehicle
3,4,Q2,2013,DOWNTOWN,Theft Of Vehicle
4,5,Q2,2013,DOWNTOWN,Theft Of Vehicle
3,6,Q2,2013,DOWNTOWN,Theft Of Vehicle
7,7,Q3,2013,DOWNTOWN,Theft Of Vehicle
4,8,Q3,2013,DOWNTOWN,Theft Of Vehicle
5,9,Q3,2013,DOWNTOWN,Theft Of Vehicle
7,10,Q4,2013,DOWNTOWN,Theft Of Vehicle
2,11,Q4,2013,DOWNTOWN,Theft Of Vehicle
3,12,Q4,2013,DOWNTOWN,Theft Of Vehicle
1,7,Q3,2013,DOWNTOWN,Theft Over $5000
1,9,Q3,2013,DOWNTOWN,Theft Over $5000
1,10,Q4,2013,DOWNTOWN,Theft Over $5000
2,2,Q1,2013,DUGGAN,Assault
1,3,Q1,2013,DUGGAN,Assault
1,4,Q2,2013,DUGGAN,Assault
1,7,Q3,2013,DUGGAN,Assault
3,8,Q3,2013,DUGGAN,Assault
2,1,Q1,2013,DUGGAN,Break and Enter
3,3,Q1,2013,DUGGAN,Break and Enter
4,4,Q2,2013,DUGGAN,Break and Enter
1,6,Q2,2013,DUGGAN,Break and Enter
1,7,Q3,2013,DUGGAN,Break and Enter
3,8,Q3,2013,DUGGAN,Break and Enter
1,9,Q3,2013,DUGGAN,Break and Enter
1,11,Q4,2013,DUGGAN,Break and Enter
1,12,Q4,2013,DUGGAN,Break and Enter
1,11,Q4,2013,DUGGAN,Robbery
1,7,Q3,2013,DUGGAN,Sexual Assaults
3,1,Q1,2013,DUGGAN,Theft From Vehicle
2,5,Q2,2013,DUGGAN,Theft From Vehicle
5,6,Q2,2013,DUGGAN,Theft From Vehicle
1,7,Q3,2013,DUGGAN,Theft From Vehicle
1,8,Q3,2013,DUGGAN,Theft From Vehicle
1,9,Q3,2013,DUGGAN,Theft From Vehicle
2,11,Q4,2013,DUGGAN,Theft From Vehicle
3,1,Q1,2013,DUGGAN,Theft Of Vehicle
1,2,Q1,2013,DUGGAN,Theft Of Vehicle
1,3,Q1,2013,DUGGAN,Theft Of Vehicle
1,4,Q2,2013,DUGGAN,Theft Of Vehicle
1,5,Q2,2013,DUGGAN,Theft Of Vehicle
2,7,Q3,2013,DUGGAN,Theft Of Vehicle
1,8,Q3,2013,DUGGAN,Theft Of Vehicle
1,9,Q3,2013,DUGGAN,Theft Of Vehicle
3,1,Q1,2013,DUNLUCE,Assault
5,2,Q1,2013,DUNLUCE,Assault
2,3,Q1,2013,DUNLUCE,Assault
3,4,Q2,2013,DUNLUCE,Assault
2,5,Q2,2013,DUNLUCE,Assault
1,6,Q2,2013,DUNLUCE,Assault
6,7,Q3,2013,DUNLUCE,Assault
4,8,Q3,2013,DUNLUCE,Assault
7,9,Q3,2013,DUNLUCE,Assault
2,10,Q4,2013,DUNLUCE,Assault
3,11,Q4,2013,DUNLUCE,Assault
4,12,Q4,2013,DUNLUCE,Assault
1,2,Q1,2013,DUNLUCE,Break and Enter
3,3,Q1,2013,DUNLUCE,Break and Enter
1,4,Q2,2013,DUNLUCE,Break and Enter
1,5,Q2,2013,DUNLUCE,Break and Enter
2,6,Q2,2013,DUNLUCE,Break and Enter
1,7,Q3,2013,DUNLUCE,Break and Enter
2,9,Q3,2013,DUNLUCE,Break and Enter
2,11,Q4,2013,DUNLUCE,Break and Enter
2,12,Q4,2013,DUNLUCE,Break and Enter
1,1,Q1,2013,DUNLUCE,Robbery
1,2,Q1,2013,DUNLUCE,Robbery
2,5,Q2,2013,DUNLUCE,Robbery
1,6,Q2,2013,DUNLUCE,Robbery
3,9,Q3,2013,DUNLUCE,Robbery
2,10,Q4,2013,DUNLUCE,Robbery
2,11,Q4,2013,DUNLUCE,Robbery
1,6,Q2,2013,DUNLUCE,Sexual Assaults
1,11,Q4,2013,DUNLUCE,Sexual Assaults
7,1,Q1,2013,DUNLUCE,Theft From Vehicle
8,2,Q1,2013,DUNLUCE,Theft From Vehicle
2,3,Q1,2013,DUNLUCE,Theft From Vehicle
2,4,Q2,2013,DUNLUCE,Theft From Vehicle
6,5,Q2,2013,DUNLUCE,Theft From Vehicle
9,6,Q2,2013,DUNLUCE,Theft From Vehicle
8,7,Q3,2013,DUNLUCE,Theft From Vehicle
3,8,Q3,2013,DUNLUCE,Theft From Vehicle
3,9,Q3,2013,DUNLUCE,Theft From Vehicle
8,10,Q4,2013,DUNLUCE,Theft From Vehicle
4,12,Q4,2013,DUNLUCE,Theft From Vehicle
2,1,Q1,2013,DUNLUCE,Theft Of Vehicle
2,2,Q1,2013,DUNLUCE,Theft Of Vehicle
2,3,Q1,2013,DUNLUCE,Theft Of Vehicle
2,4,Q2,2013,DUNLUCE,Theft Of Vehicle
1,5,Q2,2013,DUNLUCE,Theft Of Vehicle
7,6,Q2,2013,DUNLUCE,Theft Of Vehicle
3,7,Q3,2013,DUNLUCE,Theft Of Vehicle
3,8,Q3,2013,DUNLUCE,Theft Of Vehicle
6,9,Q3,2013,DUNLUCE,Theft Of Vehicle
3,10,Q4,2013,DUNLUCE,Theft Of Vehicle
3,11,Q4,2013,DUNLUCE,Theft Of Vehicle
2,12,Q4,2013,DUNLUCE,Theft Of Vehicle
1,5,Q2,2013,DUNLUCE,Theft Over $5000
1,7,Q3,2013,EASTGATE BUSINESS PARK,Assault
2,9,Q3,2013,EASTGATE BUSINESS PARK,Assault
1,11,Q4,2013,EASTGATE BUSINESS PARK,Assault
1,1,Q1,2013,EASTGATE BUSINESS PARK,Break and Enter
2,4,Q2,2013,EASTGATE BUSINESS PARK,Break and Enter
1,5,Q2,2013,EASTGATE BUSINESS PARK,Break and Enter
1,8,Q3,2013,EASTGATE BUSINESS PARK,Break and Enter
2,9,Q3,2013,EASTGATE BUSINESS PARK,Break and Enter
2,12,Q4,2013,EASTGATE BUSINESS PARK,Break and Enter
2,8,Q3,2013,EASTGATE BUSINESS PARK,Sexual Assaults
1,2,Q1,2013,EASTGATE BUSINESS PARK,Theft From Vehicle
1,3,Q1,2013,EASTGATE BUSINESS PARK,Theft From Vehicle
1,5,Q2,2013,EASTGATE BUSINESS PARK,Theft From Vehicle
3,6,Q2,2013,EASTGATE BUSINESS PARK,Theft From Vehicle
1,8,Q3,2013,EASTGATE BUSINESS PARK,Theft From Vehicle
1,9,Q3,2013,EASTGATE BUSINESS PARK,Theft From Vehicle
1,11,Q4,2013,EASTGATE BUSINESS PARK,Theft From Vehicle
4,12,Q4,2013,EASTGATE BUSINESS PARK,Theft From Vehicle
2,1,Q1,2013,EASTGATE BUSINESS PARK,Theft Of Vehicle
1,3,Q1,2013,EASTGATE BUSINESS PARK,Theft Of Vehicle
1,7,Q3,2013,EASTGATE BUSINESS PARK,Theft Of Vehicle
1,12,Q4,2013,EASTGATE BUSINESS PARK,Theft Of Vehicle
1,3,Q1,2013,EASTGATE BUSINESS PARK,Theft Over $5000
2,9,Q3,2013,EASTGATE BUSINESS PARK,Theft Over $5000
14,1,Q1,2013,EASTWOOD,Assault
5,2,Q1,2013,EASTWOOD,Assault
15,3,Q1,2013,EASTWOOD,Assault
8,4,Q2,2013,EASTWOOD,Assault
6,5,Q2,2013,EASTWOOD,Assault
6,6,Q2,2013,EASTWOOD,Assault
9,7,Q3,2013,EASTWOOD,Assault
12,8,Q3,2013,EASTWOOD,Assault
13,9,Q3,2013,EASTWOOD,Assault
10,10,Q4,2013,EASTWOOD,Assault
9,11,Q4,2013,EASTWOOD,Assault
5,12,Q4,2013,EASTWOOD,Assault
7,1,Q1,2013,EASTWOOD,Break and Enter
1,2,Q1,2013,EASTWOOD,Break and Enter
2,3,Q1,2013,EASTWOOD,Break and Enter
4,4,Q2,2013,EASTWOOD,Break and Enter
1,5,Q2,2013,EASTWOOD,Break and Enter
8,6,Q2,2013,EASTWOOD,Break and Enter
2,7,Q3,2013,EASTWOOD,Break and Enter
4,8,Q3,2013,EASTWOOD,Break and Enter
2,9,Q3,2013,EASTWOOD,Break and Enter
3,10,Q4,2013,EASTWOOD,Break and Enter
6,11,Q4,2013,EASTWOOD,Break and Enter
9,12,Q4,2013,EASTWOOD,Break and Enter
6,1,Q1,2013,EASTWOOD,Robbery
1,2,Q1,2013,EASTWOOD,Robbery
1,3,Q1,2013,EASTWOOD,Robbery
2,4,Q2,2013,EASTWOOD,Robbery
1,5,Q2,2013,EASTWOOD,Robbery
3,6,Q2,2013,EASTWOOD,Robbery
1,7,Q3,2013,EASTWOOD,Robbery
2,8,Q3,2013,EASTWOOD,Robbery
3,9,Q3,2013,EASTWOOD,Robbery
4,10,Q4,2013,EASTWOOD,Robbery
1,11,Q4,2013,EASTWOOD,Robbery
1,12,Q4,2013,EASTWOOD,Robbery
2,1,Q1,2013,EASTWOOD,Sexual Assaults
2,2,Q1,2013,EASTWOOD,Sexual Assaults
1,8,Q3,2013,EASTWOOD,Sexual Assaults
1,10,Q4,2013,EASTWOOD,Sexual Assaults
1,11,Q4,2013,EASTWOOD,Sexual Assaults
2,12,Q4,2013,EASTWOOD,Sexual Assaults
5,1,Q1,2013,EASTWOOD,Theft From Vehicle
3,2,Q1,2013,EASTWOOD,Theft From Vehicle
3,3,Q1,2013,EASTWOOD,Theft From Vehicle
8,4,Q2,2013,EASTWOOD,Theft From Vehicle
6,5,Q2,2013,EASTWOOD,Theft From Vehicle
7,6,Q2,2013,EASTWOOD,Theft From Vehicle
15,7,Q3,2013,EASTWOOD,Theft From Vehicle
12,8,Q3,2013,EASTWOOD,Theft From Vehicle
6,9,Q3,2013,EASTWOOD,Theft From Vehicle
2,10,Q4,2013,EASTWOOD,Theft From Vehicle
6,11,Q4,2013,EASTWOOD,Theft From Vehicle
4,12,Q4,2013,EASTWOOD,Theft From Vehicle
4,1,Q1,2013,EASTWOOD,Theft Of Vehicle
1,2,Q1,2013,EASTWOOD,Theft Of Vehicle
4,3,Q1,2013,EASTWOOD,Theft Of Vehicle
1,4,Q2,2013,EASTWOOD,Theft Of Vehicle
2,5,Q2,2013,EASTWOOD,Theft Of Vehicle
4,6,Q2,2013,EASTWOOD,Theft Of Vehicle
5,7,Q3,2013,EASTWOOD,Theft Of Vehicle
3,8,Q3,2013,EASTWOOD,Theft Of Vehicle
2,9,Q3,2013,EASTWOOD,Theft Of Vehicle
7,10,Q4,2013,EASTWOOD,Theft Of Vehicle
8,11,Q4,2013,EASTWOOD,Theft Of Vehicle
7,12,Q4,2013,EASTWOOD,Theft Of Vehicle
1,2,Q1,2013,EASTWOOD,Theft Over $5000
1,8,Q3,2013,EASTWOOD,Theft Over $5000
1,11,Q4,2013,EASTWOOD,Theft Over $5000
1,1,Q1,2013,EAUX CLAIRES,Assault
1,2,Q1,2013,EAUX CLAIRES,Assault
1,3,Q1,2013,EAUX CLAIRES,Assault
2,4,Q2,2013,EAUX CLAIRES,Assault
2,7,Q3,2013,EAUX CLAIRES,Assault
2,8,Q3,2013,EAUX CLAIRES,Assault
2,9,Q3,2013,EAUX CLAIRES,Assault
2,10,Q4,2013,EAUX CLAIRES,Assault
1,11,Q4,2013,EAUX CLAIRES,Assault
3,2,Q1,2013,EAUX CLAIRES,Break and Enter
2,3,Q1,2013,EAUX CLAIRES,Break and Enter
1,4,Q2,2013,EAUX CLAIRES,Break and Enter
1,6,Q2,2013,EAUX CLAIRES,Break and Enter
1,8,Q3,2013,EAUX CLAIRES,Break and Enter
2,9,Q3,2013,EAUX CLAIRES,Break and Enter
1,12,Q4,2013,EAUX CLAIRES,Break and Enter
1,3,Q1,2013,EAUX CLAIRES,Robbery
1,5,Q2,2013,EAUX CLAIRES,Robbery
1,8,Q3,2013,EAUX CLAIRES,Sexual Assaults
2,1,Q1,2013,EAUX CLAIRES,Theft From Vehicle
1,2,Q1,2013,EAUX CLAIRES,Theft From Vehicle
3,3,Q1,2013,EAUX CLAIRES,Theft From Vehicle
2,4,Q2,2013,EAUX CLAIRES,Theft From Vehicle
1,5,Q2,2013,EAUX CLAIRES,Theft From Vehicle
2,6,Q2,2013,EAUX CLAIRES,Theft From Vehicle
4,7,Q3,2013,EAUX CLAIRES,Theft From Vehicle
2,8,Q3,2013,EAUX CLAIRES,Theft From Vehicle
