Incident Reported Year,Neighbourhood Description (Occurrence),Incident Reported Quarter,Incident Reported Month,Assault,Break and Enter,Homicide,Robbery,Sexual Assaults,Theft From Vehicle,Theft Of Vehicle,Theft Over $5000
2014,CLAREVIEW TOWN CENTRE,Q2,4,2.0,1.0,0.0,1.0,3.0,3.0,4.0,0.0
2014,CLAREVIEW TOWN CENTRE,Q2,5,4.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0
2014,CLAREVIEW TOWN CENTRE,Q2,6,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0
2014,CLAREVIEW TOWN CENTRE,Q3,7,3.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0
2014,CLAREVIEW TOWN CENTRE,Q3,8,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2014,CLAREVIEW TOWN CENTRE,Q3,9,0.0,0.0,0.0,3.0,2.0,6.0,1.0,0.0
2014,CLAREVIEW TOWN CENTRE,Q4,10,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0
2014,CLAREVIEW TOWN CENTRE,Q4,11,3.0,1.0,0.0,1.0,1.0,6.0,5.0,0.0
2014,CLAREVIEW TOWN CENTRE,Q4,12,2.0,2.0,0.0,3.0,1.0,5.0,1.0,0.0
2014,CLOVER BAR AREA,Q1,1,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0
2014,CLOVER BAR AREA,Q1,2,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CLOVER BAR AREA,Q1,3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CLOVER BAR AREA,Q2,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CLOVER BAR AREA,Q2,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CLOVER BAR AREA,Q3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CLOVER BAR AREA,Q3,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CLOVER BAR AREA,Q3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CLOVER BAR AREA,Q4,10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CLOVER BAR AREA,Q4,11,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,CLOVER BAR AREA,Q4,12,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
2014,CLOVERDALE,Q1,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2014,CLOVERDALE,Q1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CLOVERDALE,Q2,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CLOVERDALE,Q2,6,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CLOVERDALE,Q3,7,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,CLOVERDALE,Q3,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CLOVERDALE,Q4,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,CORONET ADDITION INDUSTRIAL,Q1,1,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
2014,CORONET ADDITION INDUSTRIAL,Q1,2,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
2014,CORONET ADDITION INDUSTRIAL,Q1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,CORONET ADDITION INDUSTRIAL,Q2,4,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
2014,CORONET ADDITION INDUSTRIAL,Q2,5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2014,CORONET ADDITION INDUSTRIAL,Q2,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014,CORONET ADDITION INDUSTRIAL,Q3,7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
2014,CORONET ADDITION INDUSTRIAL,Q3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CORONET ADDITION INDUSTRIAL,Q4,10,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2014,CORONET ADDITION INDUSTRIAL,Q4,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CORONET INDUSTRIAL,Q1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2014,CORONET INDUSTRIAL,Q1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CORONET INDUSTRIAL,Q1,3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CORONET INDUSTRIAL,Q2,4,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
2014,CORONET INDUSTRIAL,Q2,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CORONET INDUSTRIAL,Q2,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,CORONET INDUSTRIAL,Q3,7,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2014,CORONET INDUSTRIAL,Q3,8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CORONET INDUSTRIAL,Q3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CORONET INDUSTRIAL,Q4,10,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CORONET INDUSTRIAL,Q4,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CPR IRVINE,Q1,1,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
2014,CPR IRVINE,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CPR IRVINE,Q2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CPR IRVINE,Q2,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CPR IRVINE,Q2,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,CPR IRVINE,Q3,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CPR IRVINE,Q3,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CPR IRVINE,Q4,10,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CPR IRVINE,Q4,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CRAWFORD PLAINS,Q1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CRAWFORD PLAINS,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2014,CRAWFORD PLAINS,Q1,3,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
2014,CRAWFORD PLAINS,Q2,4,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2014,CRAWFORD PLAINS,Q2,5,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2014,CRAWFORD PLAINS,Q2,6,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CRAWFORD PLAINS,Q3,7,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
2014,CRAWFORD PLAINS,Q3,8,7.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2014,CRAWFORD PLAINS,Q3,9,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
2014,CRAWFORD PLAINS,Q4,10,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2014,CRAWFORD PLAINS,Q4,11,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2014,CRAWFORD PLAINS,Q4,12,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
2014,CRESTWOOD,Q1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CRESTWOOD,Q1,2,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2014,CRESTWOOD,Q1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CRESTWOOD,Q2,4,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2014,CRESTWOOD,Q2,6,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CRESTWOOD,Q3,7,1.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0
2014,CRESTWOOD,Q3,8,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,CRESTWOOD,Q3,9,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,CRESTWOOD,Q4,10,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
2014,CRESTWOOD,Q4,11,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CROMDALE,Q1,1,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
2014,CROMDALE,Q1,2,6.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
2014,CROMDALE,Q1,3,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,CROMDALE,Q2,4,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
2014,CROMDALE,Q2,5,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2014,CROMDALE,Q2,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CROMDALE,Q3,7,3.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0
2014,CROMDALE,Q3,8,5.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0
2014,CROMDALE,Q3,9,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0
2014,CROMDALE,Q4,10,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CROMDALE,Q4,11,6.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0
2014,CROMDALE,Q4,12,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CRYSTALLINA NERA WEST,Q2,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CRYSTALLINA NERA WEST,Q3,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CRYSTALLINA NERA WEST,Q3,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,CRYSTALLINA NERA WEST,Q4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CRYSTALLINA NERA WEST,Q4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,CUMBERLAND,Q1,1,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,CUMBERLAND,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CUMBERLAND,Q1,3,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2014,CUMBERLAND,Q2,4,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,CUMBERLAND,Q2,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,CUMBERLAND,Q2,6,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,CUMBERLAND,Q3,7,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
2014,CUMBERLAND,Q3,8,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
2014,CUMBERLAND,Q3,9,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0
2014,CUMBERLAND,Q4,10,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0
2014,CUMBERLAND,Q4,11,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2014,CUMBERLAND,Q4,12,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
2014,CY BECKER,Q3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,DALY GROVE,Q1,1,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2014,DALY GROVE,Q1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,DALY GROVE,Q1,3,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,DALY GROVE,Q2,4,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
2014,DALY GROVE,Q2,5,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0
2014,DALY GROVE,Q2,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,DALY GROVE,Q3,7,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2014,DALY GROVE,Q3,8,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0
2014,DALY GROVE,Q3,9,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2014,DALY GROVE,Q4,10,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2014,DALY GROVE,Q4,11,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,DALY GROVE,Q4,12,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,DAVIES INDUSTRIAL EAST,Q1,1,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2014,DAVIES INDUSTRIAL EAST,Q1,2,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
2014,DAVIES INDUSTRIAL EAST,Q1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DAVIES INDUSTRIAL EAST,Q2,4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
2014,DAVIES INDUSTRIAL EAST,Q2,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,DAVIES INDUSTRIAL EAST,Q3,7,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
2014,DAVIES INDUSTRIAL EAST,Q3,8,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,DAVIES INDUSTRIAL EAST,Q3,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DAVIES INDUSTRIAL EAST,Q4,10,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2014,DAVIES INDUSTRIAL EAST,Q4,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,DAVIES INDUSTRIAL WEST,Q1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DAVIES INDUSTRIAL WEST,Q1,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,DAVIES INDUSTRIAL WEST,Q2,4,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2014,DAVIES INDUSTRIAL WEST,Q2,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,DAVIES INDUSTRIAL WEST,Q2,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,DAVIES INDUSTRIAL WEST,Q3,7,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
2014,DAVIES INDUSTRIAL WEST,Q3,8,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,DAVIES INDUSTRIAL WEST,Q3,9,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,DAVIES INDUSTRIAL WEST,Q4,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DAVIES INDUSTRIAL WEST,Q4,11,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,DECHENE,Q1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,DECHENE,Q1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,DECHENE,Q2,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,DECHENE,Q2,5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,DECHENE,Q2,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DECHENE,Q3,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DECHENE,Q3,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DECHENE,Q4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,DECHENE,Q4,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2014,DELTON,Q1,1,1.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0
2014,DELTON,Q1,2,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
2014,DELTON,Q1,3,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0
2014,DELTON,Q2,4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,DELTON,Q2,5,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
2014,DELTON,Q2,6,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
2014,DELTON,Q3,7,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
2014,DELTON,Q3,8,0.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0
2014,DELTON,Q3,9,5.0,3.0,0.0,1.0,0.0,6.0,2.0,0.0
2014,DELTON,Q4,10,4.0,4.0,0.0,1.0,0.0,7.0,2.0,0.0
2014,DELTON,Q4,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2014,DELTON,Q4,12,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
2014,DELWOOD,Q1,1,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
2014,DELWOOD,Q1,2,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0
2014,DELWOOD,Q1,3,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
2014,DELWOOD,Q2,4,1.0,5.0,0.0,1.0,0.0,4.0,3.0,0.0
2014,DELWOOD,Q2,5,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
2014,DELWOOD,Q2,6,4.0,3.0,0.0,0.0,0.0,6.0,2.0,1.0
2014,DELWOOD,Q3,7,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,DELWOOD,Q3,8,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0
2014,DELWOOD,Q3,9,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0
2014,DELWOOD,Q4,10,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
2014,DELWOOD,Q4,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DELWOOD,Q4,12,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,DOMINION INDUSTRIAL,Q1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,DOMINION INDUSTRIAL,Q1,2,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0
2014,DOMINION INDUSTRIAL,Q1,3,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
2014,DOMINION INDUSTRIAL,Q2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2014,DOMINION INDUSTRIAL,Q2,5,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0
2014,DOMINION INDUSTRIAL,Q2,6,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
2014,DOMINION INDUSTRIAL,Q3,7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
2014,DOMINION INDUSTRIAL,Q3,8,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DOMINION INDUSTRIAL,Q3,9,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,DOMINION INDUSTRIAL,Q4,10,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,DOMINION INDUSTRIAL,Q4,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,DOMINION INDUSTRIAL,Q4,12,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,DONSDALE,Q3,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,DONSDALE,Q3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DONSDALE,Q4,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,DOVERCOURT,Q1,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2014,DOVERCOURT,Q1,2,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,DOVERCOURT,Q1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,DOVERCOURT,Q2,4,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
2014,DOVERCOURT,Q2,5,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
2014,DOVERCOURT,Q2,6,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0
2014,DOVERCOURT,Q3,7,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0
2014,DOVERCOURT,Q3,8,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2014,DOVERCOURT,Q3,9,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
2014,DOVERCOURT,Q4,10,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
2014,DOVERCOURT,Q4,11,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0
2014,DOVERCOURT,Q4,12,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2014,DOWNTOWN,Q1,1,42.0,12.0,1.0,7.0,1.0,15.0,8.0,1.0
2014,DOWNTOWN,Q1,2,22.0,8.0,0.0,5.0,8.0,32.0,8.0,2.0
2014,DOWNTOWN,Q1,3,36.0,6.0,0.0,4.0,3.0,18.0,8.0,0.0
2014,DOWNTOWN,Q2,4,30.0,5.0,0.0,8.0,4.0,26.0,6.0,2.0
2014,DOWNTOWN,Q2,5,33.0,4.0,0.0,3.0,3.0,24.0,5.0,0.0
2014,DOWNTOWN,Q2,6,36.0,9.0,0.0,9.0,0.0,25.0,3.0,0.0
2014,DOWNTOWN,Q3,7,37.0,18.0,1.0,8.0,0.0,27.0,8.0,1.0
2014,DOWNTOWN,Q3,8,33.0,14.0,0.0,9.0,3.0,38.0,4.0,1.0
2014,DOWNTOWN,Q3,9,39.0,7.0,0.0,11.0,3.0,34.0,4.0,0.0
2014,DOWNTOWN,Q4,10,33.0,3.0,0.0,9.0,2.0,25.0,4.0,0.0
2014,DOWNTOWN,Q4,11,36.0,12.0,0.0,3.0,0.0,19.0,7.0,1.0
2014,DOWNTOWN,Q4,12,30.0,19.0,0.0,7.0,6.0,29.0,10.0,0.0
2014,DUGGAN,Q1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,DUGGAN,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DUGGAN,Q1,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,DUGGAN,Q2,4,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
2014,DUGGAN,Q2,5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2014,DUGGAN,Q2,6,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
2014,DUGGAN,Q3,7,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,DUGGAN,Q3,8,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
2014,DUGGAN,Q3,9,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0
2014,DUGGAN,Q4,10,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,DUGGAN,Q4,11,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2014,DUGGAN,Q4,12,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,DUNLUCE,Q1,1,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
2014,DUNLUCE,Q1,2,7.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0
2014,DUNLUCE,Q1,3,5.0,3.0,0.0,1.0,2.0,6.0,1.0,0.0
2014,DUNLUCE,Q2,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2014,DUNLUCE,Q2,5,5.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
2014,DUNLUCE,Q2,6,5.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0
2014,DUNLUCE,Q3,7,2.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0
2014,DUNLUCE,Q3,8,5.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0
2014,DUNLUCE,Q3,9,4.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0
2014,DUNLUCE,Q4,10,6.0,2.0,0.0,0.0,0.0,11.0,4.0,0.0
2014,DUNLUCE,Q4,11,4.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0
2014,DUNLUCE,Q4,12,4.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0
2014,EASTGATE BUSINESS PARK,Q1,1,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,EASTGATE BUSINESS PARK,Q1,2,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
2014,EASTGATE BUSINESS PARK,Q1,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,EASTGATE BUSINESS PARK,Q2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,EASTGATE BUSINESS PARK,Q2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,EASTGATE BUSINESS PARK,Q3,7,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
2014,EASTGATE BUSINESS PARK,Q3,8,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
2014,EASTGATE BUSINESS PARK,Q4,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,EASTGATE BUSINESS PARK,Q4,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,EASTWOOD,Q1,1,4.0,2.0,0.0,1.0,0.0,4.0,7.0,0.0
2014,EASTWOOD,Q1,2,6.0,1.0,0.0,1.0,0.0,5.0,6.0,0.0
2014,EASTWOOD,Q1,3,5.0,1.0,0.0,5.0,1.0,7.0,4.0,2.0
2014,EASTWOOD,Q2,4,12.0,2.0,0.0,3.0,1.0,6.0,2.0,0.0
2014,EASTWOOD,Q2,5,8.0,4.0,0.0,3.0,2.0,9.0,3.0,0.0
2014,EASTWOOD,Q2,6,13.0,2.0,0.0,2.0,3.0,4.0,5.0,0.0
2014,EASTWOOD,Q3,7,18.0,5.0,0.0,2.0,1.0,4.0,2.0,0.0
2014,EASTWOOD,Q3,8,9.0,10.0,0.0,2.0,0.0,8.0,8.0,0.0
2014,EASTWOOD,Q3,9,7.0,5.0,0.0,2.0,3.0,5.0,3.0,0.0
2014,EASTWOOD,Q4,10,11.0,3.0,0.0,1.0,1.0,7.0,2.0,0.0
2014,EASTWOOD,Q4,11,8.0,6.0,0.0,5.0,0.0,5.0,3.0,0.0
2014,EASTWOOD,Q4,12,6.0,1.0,0.0,4.0,0.0,10.0,6.0,0.0
2014,EAUX CLAIRES,Q1,1,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
2014,EAUX CLAIRES,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,EAUX CLAIRES,Q1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,EAUX CLAIRES,Q2,4,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
2014,EAUX CLAIRES,Q2,5,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2014,EAUX CLAIRES,Q2,6,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
2014,EAUX CLAIRES,Q3,7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2014,EAUX CLAIRES,Q3,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2014,EAUX CLAIRES,Q3,9,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
