Canadian Citizen,Month,Neighbourhood Name,Neighbourhood Number,No Response(Citizen),Non-Canadian Citizen,Quarter,Refugee,WARD,Year
0,3,ANTHONY HENDAY SOUTHEAST,6665,0,0,1,0,Ward 12,2013
0,4,ANTHONY HENDAY SOUTHEAST,6665,0,0,2,0,Ward 12,2013
0,5,ANTHONY HENDAY SOUTHEAST,6665,0,0,2,0,Ward 12,2013
0,6,ANTHONY HENDAY SOUTHEAST,6665,0,0,2,0,Ward 12,2013
0,7,ANTHONY HENDAY SOUTHEAST,6665,0,0,3,0,Ward 12,2013
0,8,ANTHONY HENDAY SOUTHEAST,6665,0,0,3,0,Ward 12,2013
0,9,ANTHONY HENDAY SOUTHEAST,6665,0,0,3,0,Ward 12,2013
0,10,ANTHONY HENDAY SOUTHEAST,6665,0,0,4,0,Ward 12,2013
0,11,ANTHONY HENDAY SOUTHEAST,6665,0,0,4,0,Ward 12,2013
0,12,ANTHONY HENDAY SOUTHEAST,6665,0,0,4,0,Ward 12,2013
2562,1,WEINLOS,6770,379,547,1,0,Ward 12,2013
2562,2,WEINLOS,6770,379,547,1,0,Ward 12,2013
2562,3,WEINLOS,6770,379,547,1,0,Ward 12,2013
2562,4,WEINLOS,6770,379,547,2,0,Ward 12,2013
2562,5,WEINLOS,6770,379,547,2,0,Ward 12,2013
2562,6,WEINLOS,6770,379,547,2,0,Ward 12,2013
2562,7,WEINLOS,6770,379,547,3,0,Ward 12,2013
2562,8,WEINLOS,6770,379,547,3,0,Ward 12,2013
2562,9,WEINLOS,6770,379,547,3,0,Ward 12,2013
2562,10,WEINLOS,6770,379,547,4,0,Ward 12,2013
2562,11,WEINLOS,6770,379,547,4,0,Ward 12,2013
2562,12,WEINLOS,6770,379,547,4,0,Ward 12,2013
6387,1,WILD ROSE,6790,784,1222,1,0,Ward 12,2013
6387,2,WILD ROSE,6790,784,1222,1,0,Ward 12,2013
6387,3,WILD ROSE,6790,784,1222,1,0,Ward 12,2013
6387,4,WILD ROSE,6790,784,1222,2,0,Ward 12,2013
6387,5,WILD ROSE,6790,784,1222,2,0,Ward 12,2013
6387,6,WILD ROSE,6790,784,1222,2,0,Ward 12,2013
6387,7,WILD ROSE,6790,784,1222,3,0,Ward 12,2013
6387,8,WILD ROSE,6790,784,1222,3,0,Ward 12,2013
6387,9,WILD ROSE,6790,784,1222,3,0,Ward 12,2013
6387,10,WILD ROSE,6790,784,1222,4,0,Ward 12,2013
6387,11,WILD ROSE,6790,784,1222,4,0,Ward 12,2013
6387,12,WILD ROSE,6790,784,1222,4,0,Ward 12,2013
1916,1,CRESTWOOD,3140,292,79,1,0,Ward 1,2014
1916,2,CRESTWOOD,3140,292,79,1,0,Ward 1,2014
1916,3,CRESTWOOD,3140,292,79,1,0,Ward 1,2014
1916,4,CRESTWOOD,3140,292,79,2,0,Ward 1,2014
1916,5,CRESTWOOD,3140,292,79,2,0,Ward 1,2014
1916,6,CRESTWOOD,3140,292,79,2,0,Ward 1,2014
1916,7,CRESTWOOD,3140,292,79,3,0,Ward 1,2014
1916,8,CRESTWOOD,3140,292,79,3,0,Ward 1,2014
1916,9,CRESTWOOD,3140,292,79,3,0,Ward 1,2014
1916,10,CRESTWOOD,3140,292,79,4,0,Ward 1,2014
1916,11,CRESTWOOD,3140,292,79,4,0,Ward 1,2014
1916,12,CRESTWOOD,3140,292,79,4,0,Ward 1,2014
3077,1,PARKVIEW,3330,139,97,1,0,Ward 1,2014
3077,2,PARKVIEW,3330,139,97,1,0,Ward 1,2014
3077,3,PARKVIEW,3330,139,97,1,0,Ward 1,2014
3077,4,PARKVIEW,3330,139,97,2,0,Ward 1,2014
3077,5,PARKVIEW,3330,139,97,2,0,Ward 1,2014
3077,6,PARKVIEW,3330,139,97,2,0,Ward 1,2014
3077,7,PARKVIEW,3330,139,97,3,0,Ward 1,2014
3077,8,PARKVIEW,3330,139,97,3,0,Ward 1,2014
3077,9,PARKVIEW,3330,139,97,3,0,Ward 1,2014
3077,10,PARKVIEW,3330,139,97,4,0,Ward 1,2014
3077,11,PARKVIEW,3330,139,97,4,0,Ward 1,2014
3077,12,PARKVIEW,3330,139,97,4,0,Ward 1,2014
0,1,RIVER VALLEY CAPITOL HILL,3380,0,0,1,0,Ward 1,2014
0,2,RIVER VALLEY CAPITOL HILL,3380,0,0,1,0,Ward 1,2014
0,3,RIVER VALLEY CAPITOL HILL,3380,0,0,1,0,Ward 1,2014
0,4,RIVER VALLEY CAPITOL HILL,3380,0,0,2,0,Ward 1,2014
0,5,RIVER VALLEY CAPITOL HILL,3380,0,0,2,0,Ward 1,2014
0,6,RIVER VALLEY CAPITOL HILL,3380,0,0,2,0,Ward 1,2014
0,7,RIVER VALLEY CAPITOL HILL,3380,0,0,3,0,Ward 1,2014
0,8,RIVER VALLEY CAPITOL HILL,3380,0,0,3,0,Ward 1,2014
0,9,RIVER VALLEY CAPITOL HILL,3380,0,0,3,0,Ward 1,2014
0,10,RIVER VALLEY CAPITOL HILL,3380,0,0,4,0,Ward 1,2014
0,11,RIVER VALLEY CAPITOL HILL,3380,0,0,4,0,Ward 1,2014
0,12,RIVER VALLEY CAPITOL HILL,3380,0,0,4,0,Ward 1,2014
0,1,ALBERTA PARK INDUSTRIAL,4010,0,0,1,0,Ward 1,2014
0,2,ALBERTA PARK INDUSTRIAL,4010,0,0,1,0,Ward 1,2014
0,3,ALBERTA PARK INDUSTRIAL,4010,0,0,1,0,Ward 1,2014
0,4,ALBERTA PARK INDUSTRIAL,4010,0,0,2,0,Ward 1,2014
0,5,ALBERTA PARK INDUSTRIAL,4010,0,0,2,0,Ward 1,2014
0,6,ALBERTA PARK INDUSTRIAL,4010,0,0,2,0,Ward 1,2014
0,7,ALBERTA PARK INDUSTRIAL,4010,0,0,3,0,Ward 1,2014
0,8,ALBERTA PARK INDUSTRIAL,4010,0,0,3,0,Ward 1,2014
0,9,ALBERTA PARK INDUSTRIAL,4010,0,0,3,0,Ward 1,2014
0,10,ALBERTA PARK INDUSTRIAL,4010,0,0,4,0,Ward 1,2014
0,11,ALBERTA PARK INDUSTRIAL,4010,0,0,4,0,Ward 1,2014
0,12,ALBERTA PARK INDUSTRIAL,4010,0,0,4,0,Ward 1,2014
0,1,ANTHONY HENDAY,4011,0,0,1,0,Ward 1,2014
0,2,ANTHONY HENDAY,4011,0,0,1,0,Ward 1,2014
0,3,ANTHONY HENDAY,4011,0,0,1,0,Ward 1,2014
0,4,ANTHONY HENDAY,4011,0,0,2,0,Ward 1,2014
0,5,ANTHONY HENDAY,4011,0,0,2,0,Ward 1,2014
0,6,ANTHONY HENDAY,4011,0,0,2,0,Ward 1,2014
0,7,ANTHONY HENDAY,4011,0,0,3,0,Ward 1,2014
0,8,ANTHONY HENDAY,4011,0,0,3,0,Ward 1,2014
0,9,ANTHONY HENDAY,4011,0,0,3,0,Ward 1,2014
0,10,ANTHONY HENDAY,4011,0,0,4,0,Ward 1,2014
0,11,ANTHONY HENDAY,4011,0,0,4,0,Ward 1,2014
0,12,ANTHONY HENDAY,4011,0,0,4,0,Ward 1,2014
0,1,ANTHONY HENDAY BIG LAKE,4018,0,0,1,0,Ward 1,2014
0,2,ANTHONY HENDAY BIG LAKE,4018,0,0,1,0,Ward 1,2014
0,3,ANTHONY HENDAY BIG LAKE,4018,0,0,1,0,Ward 1,2014
0,4,ANTHONY HENDAY BIG LAKE,4018,0,0,2,0,Ward 1,2014
0,5,ANTHONY HENDAY BIG LAKE,4018,0,0,2,0,Ward 1,2014
0,6,ANTHONY HENDAY BIG LAKE,4018,0,0,2,0,Ward 1,2014
0,7,ANTHONY HENDAY BIG LAKE,4018,0,0,3,0,Ward 1,2014
0,8,ANTHONY HENDAY BIG LAKE,4018,0,0,3,0,Ward 1,2014
0,9,ANTHONY HENDAY BIG LAKE,4018,0,0,3,0,Ward 1,2014
0,10,ANTHONY HENDAY BIG LAKE,4018,0,0,4,0,Ward 1,2014
0,11,ANTHONY HENDAY BIG LAKE,4018,0,0,4,0,Ward 1,2014
0,12,ANTHONY HENDAY BIG LAKE,4018,0,0,4,0,Ward 1,2014
4157,1,ALDERGROVE,4020,504,689,1,0,Ward 1,2014
4157,2,ALDERGROVE,4020,504,689,1,0,Ward 1,2014
4157,3,ALDERGROVE,4020,504,689,1,0,Ward 1,2014
4157,4,ALDERGROVE,4020,504,689,2,0,Ward 1,2014
4157,5,ALDERGROVE,4020,504,689,2,0,Ward 1,2014
4157,6,ALDERGROVE,4020,504,689,2,0,Ward 1,2014
4157,7,ALDERGROVE,4020,504,689,3,0,Ward 1,2014
4157,8,ALDERGROVE,4020,504,689,3,0,Ward 1,2014
4157,9,ALDERGROVE,4020,504,689,3,0,Ward 1,2014
4157,10,ALDERGROVE,4020,504,689,4,0,Ward 1,2014
4157,11,ALDERGROVE,4020,504,689,4,0,Ward 1,2014
4157,12,ALDERGROVE,4020,504,689,4,0,Ward 1,2014
0,1,ARMSTRONG INDUSTRIAL,4030,121,0,1,0,Ward 1,2014
0,2,ARMSTRONG INDUSTRIAL,4030,121,0,1,0,Ward 1,2014
0,3,ARMSTRONG INDUSTRIAL,4030,121,0,1,0,Ward 1,2014
0,4,ARMSTRONG INDUSTRIAL,4030,121,0,2,0,Ward 1,2014
0,5,ARMSTRONG INDUSTRIAL,4030,121,0,2,0,Ward 1,2014
0,6,ARMSTRONG INDUSTRIAL,4030,121,0,2,0,Ward 1,2014
0,7,ARMSTRONG INDUSTRIAL,4030,121,0,3,0,Ward 1,2014
0,8,ARMSTRONG INDUSTRIAL,4030,121,0,3,0,Ward 1,2014
0,9,ARMSTRONG INDUSTRIAL,4030,121,0,3,0,Ward 1,2014
0,10,ARMSTRONG INDUSTRIAL,4030,121,0,4,0,Ward 1,2014
0,11,ARMSTRONG INDUSTRIAL,4030,121,0,4,0,Ward 1,2014
0,12,ARMSTRONG INDUSTRIAL,4030,121,0,4,0,Ward 1,2014
3629,1,BELMEAD,4040,426,554,1,0,Ward 1,2014
3629,2,BELMEAD,4040,426,554,1,0,Ward 1,2014
3629,3,BELMEAD,4040,426,554,1,0,Ward 1,2014
3629,4,BELMEAD,4040,426,554,2,0,Ward 1,2014
3629,5,BELMEAD,4040,426,554,2,0,Ward 1,2014
3629,6,BELMEAD,4040,426,554,2,0,Ward 1,2014
3629,7,BELMEAD,4040,426,554,3,0,Ward 1,2014
3629,8,BELMEAD,4040,426,554,3,0,Ward 1,2014
3629,9,BELMEAD,4040,426,554,3,0,Ward 1,2014
3629,10,BELMEAD,4040,426,554,4,0,Ward 1,2014
3629,11,BELMEAD,4040,426,554,4,0,Ward 1,2014
3629,12,BELMEAD,4040,426,554,4,0,Ward 1,2014
2694,1,BRITANNIA YOUNGSTOWN,4060,1594,417,1,0,Ward 1,2014
2694,2,BRITANNIA YOUNGSTOWN,4060,1594,417,1,0,Ward 1,2014
2694,3,BRITANNIA YOUNGSTOWN,4060,1594,417,1,0,Ward 1,2014
2694,4,BRITANNIA YOUNGSTOWN,4060,1594,417,2,0,Ward 1,2014
2694,5,BRITANNIA YOUNGSTOWN,4060,1594,417,2,0,Ward 1,2014
2694,6,BRITANNIA YOUNGSTOWN,4060,1594,417,2,0,Ward 1,2014
2694,7,BRITANNIA YOUNGSTOWN,4060,1594,417,3,0,Ward 1,2014
2694,8,BRITANNIA YOUNGSTOWN,4060,1594,417,3,0,Ward 1,2014
2694,9,BRITANNIA YOUNGSTOWN,4060,1594,417,3,0,Ward 1,2014
2694,10,BRITANNIA YOUNGSTOWN,4060,1594,417,4,0,Ward 1,2014
2694,11,BRITANNIA YOUNGSTOWN,4060,1594,417,4,0,Ward 1,2014
2694,12,BRITANNIA YOUNGSTOWN,4060,1594,417,4,0,Ward 1,2014
2063,1,CANORA,4090,884,401,1,0,Ward 1,2014
2063,2,CANORA,4090,884,401,1,0,Ward 1,2014
2063,3,CANORA,4090,884,401,1,0,Ward 1,2014
2063,4,CANORA,4090,884,401,2,0,Ward 1,2014
2063,5,CANORA,4090,884,401,2,0,Ward 1,2014
2063,6,CANORA,4090,884,401,2,0,Ward 1,2014
2063,7,CANORA,4090,884,401,3,0,Ward 1,2014
2063,8,CANORA,4090,884,401,3,0,Ward 1,2014
2063,9,CANORA,4090,884,401,3,0,Ward 1,2014
2063,10,CANORA,4090,884,401,4,0,Ward 1,2014
2063,11,CANORA,4090,884,401,4,0,Ward 1,2014
2063,12,CANORA,4090,884,401,4,0,Ward 1,2014
0,1,CARLETON SQUARE INDUSTRIAL,4100,0,0,1,0,Ward 1,2014
0,2,CARLETON SQUARE INDUSTRIAL,4100,0,0,1,0,Ward 1,2014
0,3,CARLETON SQUARE INDUSTRIAL,4100,0,0,1,0,Ward 1,2014
0,4,CARLETON SQUARE INDUSTRIAL,4100,0,0,2,0,Ward 1,2014
0,5,CARLETON SQUARE INDUSTRIAL,4100,0,0,2,0,Ward 1,2014
0,6,CARLETON SQUARE INDUSTRIAL,4100,0,0,2,0,Ward 1,2014
0,7,CARLETON SQUARE INDUSTRIAL,4100,0,0,3,0,Ward 1,2014
0,8,CARLETON SQUARE INDUSTRIAL,4100,0,0,3,0,Ward 1,2014
0,9,CARLETON SQUARE INDUSTRIAL,4100,0,0,3,0,Ward 1,2014
0,10,CARLETON SQUARE INDUSTRIAL,4100,0,0,4,0,Ward 1,2014
0,11,CARLETON SQUARE INDUSTRIAL,4100,0,0,4,0,Ward 1,2014
0,12,CARLETON SQUARE INDUSTRIAL,4100,0,0,4,0,Ward 1,2014
0,1,EDMISTON INDUSTRIAL,4130,0,0,1,0,Ward 1,2014
0,2,EDMISTON INDUSTRIAL,4130,0,0,1,0,Ward 1,2014
0,3,EDMISTON INDUSTRIAL,4130,0,0,1,0,Ward 1,2014
0,4,EDMISTON INDUSTRIAL,4130,0,0,2,0,Ward 1,2014
0,5,EDMISTON INDUSTRIAL,4130,0,0,2,0,Ward 1,2014
0,6,EDMISTON INDUSTRIAL,4130,0,0,2,0,Ward 1,2014
0,7,EDMISTON INDUSTRIAL,4130,0,0,3,0,Ward 1,2014
0,8,EDMISTON INDUSTRIAL,4130,0,0,3,0,Ward 1,2014
0,9,EDMISTON INDUSTRIAL,4130,0,0,3,0,Ward 1,2014
0,10,EDMISTON INDUSTRIAL,4130,0,0,4,0,Ward 1,2014
0,11,EDMISTON INDUSTRIAL,4130,0,0,4,0,Ward 1,2014
0,12,EDMISTON INDUSTRIAL,4130,0,0,4,0,Ward 1,2014
3285,1,GLENWOOD,4180,1259,738,1,0,Ward 1,2014
3285,2,GLENWOOD,4180,1259,738,1,0,Ward 1,2014
3285,3,GLENWOOD,4180,1259,738,1,0,Ward 1,2014
3285,4,GLENWOOD,4180,1259,738,2,0,Ward 1,2014
3285,5,GLENWOOD,4180,1259,738,2,0,Ward 1,2014
3285,6,GLENWOOD,4180,1259,738,2,0,Ward 1,2014
3285,7,GLENWOOD,4180,1259,738,3,0,Ward 1,2014
3285,8,GLENWOOD,4180,1259,738,3,0,Ward 1,2014
3285,9,GLENWOOD,4180,1259,738,3,0,Ward 1,2014
3285,10,GLENWOOD,4180,1259,738,4,0,Ward 1,2014
3285,11,GLENWOOD,4180,1259,738,4,0,Ward 1,2014
3285,12,GLENWOOD,4180,1259,738,4,0,Ward 1,2014
0,1,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,1,0,Ward 1,2014
0,2,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,1,0,Ward 1,2014
0,3,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,1,0,Ward 1,2014
0,4,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,2,0,Ward 1,2014
0,5,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,2,0,Ward 1,2014
0,6,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,2,0,Ward 1,2014
0,7,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,3,0,Ward 1,2014
0,8,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,3,0,Ward 1,2014
0,9,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,3,0,Ward 1,2014
0,10,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,4,0,Ward 1,2014
0,11,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,4,0,Ward 1,2014
0,12,HAWIN PARK ESTATE INDUSTRIAL,4190,0,0,4,0,Ward 1,2014
966,1,HIGH PARK,4200,368,48,1,0,Ward 1,2014
966,2,HIGH PARK,4200,368,48,1,0,Ward 1,2014
966,3,HIGH PARK,4200,368,48,1,0,Ward 1,2014
966,4,HIGH PARK,4200,368,48,2,0,Ward 1,2014
966,5,HIGH PARK,4200,368,48,2,0,Ward 1,2014
966,6,HIGH PARK,4200,368,48,2,0,Ward 1,2014
966,7,HIGH PARK,4200,368,48,3,0,Ward 1,2014
966,8,HIGH PARK,4200,368,48,3,0,Ward 1,2014
966,9,HIGH PARK,4200,368,48,3,0,Ward 1,2014
966,10,HIGH PARK,4200,368,48,4,0,Ward 1,2014
966,11,HIGH PARK,4200,368,48,4,0,Ward 1,2014
966,12,HIGH PARK,4200,368,48,4,0,Ward 1,2014
1298,1,JASPER PARK,4230,358,211,1,0,Ward 1,2014
1298,2,JASPER PARK,4230,358,211,1,0,Ward 1,2014
1298,3,JASPER PARK,4230,358,211,1,0,Ward 1,2014
1298,4,JASPER PARK,4230,358,211,2,0,Ward 1,2014
1298,5,JASPER PARK,4230,358,211,2,0,Ward 1,2014
1298,6,JASPER PARK,4230,358,211,2,0,Ward 1,2014
1298,7,JASPER PARK,4230,358,211,3,0,Ward 1,2014
1298,8,JASPER PARK,4230,358,211,3,0,Ward 1,2014
1298,9,JASPER PARK,4230,358,211,3,0,Ward 1,2014
1298,10,JASPER PARK,4230,358,211,4,0,Ward 1,2014
1298,11,JASPER PARK,4230,358,211,4,0,Ward 1,2014
1298,12,JASPER PARK,4230,358,211,4,0,Ward 1,2014
4348,1,LA PERLE,4240,310,538,1,0,Ward 1,2014
4348,2,LA PERLE,4240,310,538,1,0,Ward 1,2014
4348,3,LA PERLE,4240,310,538,1,0,Ward 1,2014
4348,4,LA PERLE,4240,310,538,2,0,Ward 1,2014
4348,5,LA PERLE,4240,310,538,2,0,Ward 1,2014
4348,6,LA PERLE,4240,310,538,2,0,Ward 1,2014
4348,7,LA PERLE,4240,310,538,3,0,Ward 1,2014
4348,8,LA PERLE,4240,310,538,3,0,Ward 1,2014
4348,9,LA PERLE,4240,310,538,3,0,Ward 1,2014
4348,10,LA PERLE,4240,310,538,4,0,Ward 1,2014
4348,11,LA PERLE,4240,310,538,4,0,Ward 1,2014
4348,12,LA PERLE,4240,310,538,4,0,Ward 1,2014
1574,1,MAYFIELD,4290,310,78,1,0,Ward 1,2014
1574,2,MAYFIELD,4290,310,78,1,0,Ward 1,2014
1574,3,MAYFIELD,4290,310,78,1,0,Ward 1,2014
1574,4,MAYFIELD,4290,310,78,2,0,Ward 1,2014
1574,5,MAYFIELD,4290,310,78,2,0,Ward 1,2014
1574,6,MAYFIELD,4290,310,78,2,0,Ward 1,2014
1574,7,MAYFIELD,4290,310,78,3,0,Ward 1,2014
1574,8,MAYFIELD,4290,310,78,3,0,Ward 1,2014
1574,9,MAYFIELD,4290,310,78,3,0,Ward 1,2014
1574,10,MAYFIELD,4290,310,78,4,0,Ward 1,2014
1574,11,MAYFIELD,4290,310,78,4,0,Ward 1,2014
1574,12,MAYFIELD,4290,310,78,4,0,Ward 1,2014
0,1,MCNAMARA INDUSTRIAL,4300,0,0,1,0,Ward 1,2014
0,2,MCNAMARA INDUSTRIAL,4300,0,0,1,0,Ward 1,2014
0,3,MCNAMARA INDUSTRIAL,4300,0,0,1,0,Ward 1,2014
0,4,MCNAMARA INDUSTRIAL,4300,0,0,2,0,Ward 1,2014
0,5,MCNAMARA INDUSTRIAL,4300,0,0,2,0,Ward 1,2014
0,6,MCNAMARA INDUSTRIAL,4300,0,0,2,0,Ward 1,2014
0,7,MCNAMARA INDUSTRIAL,4300,0,0,3,0,Ward 1,2014
0,8,MCNAMARA INDUSTRIAL,4300,0,0,3,0,Ward 1,2014
0,9,MCNAMARA INDUSTRIAL,4300,0,0,3,0,Ward 1,2014
0,10,MCNAMARA INDUSTRIAL,4300,0,0,4,0,Ward 1,2014
0,11,MCNAMARA INDUSTRIAL,4300,0,0,4,0,Ward 1,2014
0,12,MCNAMARA INDUSTRIAL,4300,0,0,4,0,Ward 1,2014
2078,1,MEADOWLARK PARK,4310,433,155,1,0,Ward 1,2014
2078,2,MEADOWLARK PARK,4310,433,155,1,0,Ward 1,2014
2078,3,MEADOWLARK PARK,4310,433,155,1,0,Ward 1,2014
2078,4,MEADOWLARK PARK,4310,433,155,2,0,Ward 1,2014
2078,5,MEADOWLARK PARK,4310,433,155,2,0,Ward 1,2014
2078,6,MEADOWLARK PARK,4310,433,155,2,0,Ward 1,2014
2078,7,MEADOWLARK PARK,4310,433,155,3,0,Ward 1,2014
2078,8,MEADOWLARK PARK,4310,433,155,3,0,Ward 1,2014
2078,9,MEADOWLARK PARK,4310,433,155,3,0,Ward 1,2014
2078,10,MEADOWLARK PARK,4310,433,155,4,0,Ward 1,2014
2078,11,MEADOWLARK PARK,4310,433,155,4,0,Ward 1,2014
2078,12,MEADOWLARK PARK,4310,433,155,4,0,Ward 1,2014
0,1,MORIN INDUSTRIAL,4340,0,0,1,0,Ward 1,2014
0,2,MORIN INDUSTRIAL,4340,0,0,1,0,Ward 1,2014
0,3,MORIN INDUSTRIAL,4340,0,0,1,0,Ward 1,2014
0,4,MORIN INDUSTRIAL,4340,0,0,2,0,Ward 1,2014
0,5,MORIN INDUSTRIAL,4340,0,0,2,0,Ward 1,2014
0,6,MORIN INDUSTRIAL,4340,0,0,2,0,Ward 1,2014
0,7,MORIN INDUSTRIAL,4340,0,0,3,0,Ward 1,2014
0,8,MORIN INDUSTRIAL,4340,0,0,3,0,Ward 1,2014
0,9,MORIN INDUSTRIAL,4340,0,0,3,0,Ward 1,2014
0,10,MORIN INDUSTRIAL,4340,0,0,4,0,Ward 1,2014
0,11,MORIN INDUSTRIAL,4340,0,0,4,0,Ward 1,2014
0,12,MORIN INDUSTRIAL,4340,0,0,4,0,Ward 1,2014
0,1,NORWESTER INDUSTRIAL,4350,0,0,1,0,Ward 1,2014
0,2,NORWESTER INDUSTRIAL,4350,0,0,1,0,Ward 1,2014
0,3,NORWESTER INDUSTRIAL,4350,0,0,1,0,Ward 1,2014
0,4,NORWESTER INDUSTRIAL,4350,0,0,2,0,Ward 1,2014
0,5,NORWESTER INDUSTRIAL,4350,0,0,2,0,Ward 1,2014
0,6,NORWESTER INDUSTRIAL,4350,0,0,2,0,Ward 1,2014
0,7,NORWESTER INDUSTRIAL,4350,0,0,3,0,Ward 1,2014
0,8,NORWESTER INDUSTRIAL,4350,0,0,3,0,Ward 1,2014
0,9,NORWESTER INDUSTRIAL,4350,0,0,3,0,Ward 1,2014
0,10,NORWESTER INDUSTRIAL,4350,0,0,4,0,Ward 1,2014
0,11,NORWESTER INDUSTRIAL,4350,0,0,4,0,Ward 1,2014
0,12,NORWESTER INDUSTRIAL,4350,0,0,4,0,Ward 1,2014
0,1,PLACE LARUE,4400,0,0,1,0,Ward 1,2014
0,2,PLACE LARUE,4400,0,0,1,0,Ward 1,2014
0,3,PLACE LARUE,4400,0,0,1,0,Ward 1,2014
0,4,PLACE LARUE,4400,0,0,2,0,Ward 1,2014
0,5,PLACE LARUE,4400,0,0,2,0,Ward 1,2014
0,6,PLACE LARUE,4400,0,0,2,0,Ward 1,2014
0,7,PLACE LARUE,4400,0,0,3,0,Ward 1,2014
0,8,PLACE LARUE,4400,0,0,3,0,Ward 1,2014
0,9,PLACE LARUE,4400,0,0,3,0,Ward 1,2014
0,10,PLACE LARUE,4400,0,0,4,0,Ward 1,2014
0,11,PLACE LARUE,4400,0,0,4,0,Ward 1,2014
0,12,PLACE LARUE,4400,0,0,4,0,Ward 1,2014
0,1,POUNDMAKER INDUSTRIAL,4410,0,0,1,0,Ward 1,2014
0,2,POUNDMAKER INDUSTRIAL,4410,0,0,1,0,Ward 1,2014
0,3,POUNDMAKER INDUSTRIAL,4410,0,0,1,0,Ward 1,2014
0,4,POUNDMAKER INDUSTRIAL,4410,0,0,2,0,Ward 1,2014
0,5,POUNDMAKER INDUSTRIAL,4410,0,0,2,0,Ward 1,2014
0,6,POUNDMAKER INDUSTRIAL,4410,0,0,2,0,Ward 1,2014
0,7,POUNDMAKER INDUSTRIAL,4410,0,0,3,0,Ward 1,2014
0,8,POUNDMAKER INDUSTRIAL,4410,0,0,3,0,Ward 1,2014
0,9,POUNDMAKER INDUSTRIAL,4410,0,0,3,0,Ward 1,2014
0,10,POUNDMAKER INDUSTRIAL,4410,0,0,4,0,Ward 1,2014
0,11,POUNDMAKER INDUSTRIAL,4410,0,0,4,0,Ward 1,2014
0,12,POUNDMAKER INDUSTRIAL,4410,0,0,4,0,Ward 1,2014
124,1,RURAL WEST BIG LAKE,4470,23,5,1,0,Ward 1,2014
124,2,RURAL WEST BIG LAKE,4470,23,5,1,0,Ward 1,2014
124,3,RURAL WEST BIG LAKE,4470,23,5,1,0,Ward 1,2014
124,4,RURAL WEST BIG LAKE,4470,23,5,2,0,Ward 1,2014
124,5,RURAL WEST BIG LAKE,4470,23,5,2,0,Ward 1,2014
124,6,RURAL WEST BIG LAKE,4470,23,5,2,0,Ward 1,2014
124,7,RURAL WEST BIG LAKE,4470,23,5,3,0,Ward 1,2014
124,8,RURAL WEST BIG LAKE,4470,23,5,3,0,Ward 1,2014
124,9,RURAL WEST BIG LAKE,4470,23,5,3,0,Ward 1,2014
124,10,RURAL WEST BIG LAKE,4470,23,5,4,0,Ward 1,2014
124,11,RURAL WEST BIG LAKE,4470,23,5,4,0,Ward 1,2014
124,12,RURAL WEST BIG LAKE,4470,23,5,4,0,Ward 1,2014
369,1,TRUMPETER AREA,4471,120,15,1,0,Ward 1,2014
369,2,TRUMPETER AREA,4471,120,15,1,0,Ward 1,2014
369,3,TRUMPETER AREA,4471,120,15,1,0,Ward 1,2014
369,4,TRUMPETER AREA,4471,120,15,2,0,Ward 1,2014
369,5,TRUMPETER AREA,4471,120,15,2,0,Ward 1,2014
369,6,TRUMPETER AREA,4471,120,15,2,0,Ward 1,2014
369,7,TRUMPETER AREA,4471,120,15,3,0,Ward 1,2014
369,8,TRUMPETER AREA,4471,120,15,3,0,Ward 1,2014
369,9,TRUMPETER AREA,4471,120,15,3,0,Ward 1,2014
369,10,TRUMPETER AREA,4471,120,15,4,0,Ward 1,2014
369,11,TRUMPETER AREA,4471,120,15,4,0,Ward 1,2014
369,12,TRUMPETER AREA,4471,120,15,4,0,Ward 1,2014
49,1,HAWKS RIDGE,4473,5,3,1,0,Ward 1,2014
49,2,HAWKS RIDGE,4473,5,3,1,0,Ward 1,2014
49,3,HAWKS RIDGE,4473,5,3,1,0,Ward 1,2014
49,4,HAWKS RIDGE,4473,5,3,2,0,Ward 1,2014
49,5,HAWKS RIDGE,4473,5,3,2,0,Ward 1,2014
49,6,HAWKS RIDGE,4473,5,3,2,0,Ward 1,2014
49,7,HAWKS RIDGE,4473,5,3,3,0,Ward 1,2014
49,8,HAWKS RIDGE,4473,5,3,3,0,Ward 1,2014
49,9,HAWKS RIDGE,4473,5,3,3,0,Ward 1,2014
49,10,HAWKS RIDGE,4473,5,3,4,0,Ward 1,2014
49,11,HAWKS RIDGE,4473,5,3,4,0,Ward 1,2014
49,12,HAWKS RIDGE,4473,5,3,4,0,Ward 1,2014
132,1,STARLING,4474,39,8,1,0,Ward 1,2014
132,2,STARLING,4474,39,8,1,0,Ward 1,2014
132,3,STARLING,4474,39,8,1,0,Ward 1,2014
